醫事機構代碼,診療科別
3701027628,40
3701027655,40
3701027664,40
3701027708,40
3701027726,40
3701027753,40
3701027780,40
3701027799,40
3701027824,40
3701027842,40
3701027860,40
3701027888,40
3701027913,40
3701027940,40
3701027959,40
3701027977,40
3701027995,40
3701028009,40
3701028018,40
3701028027,40
3701028036,40
3701028045,40
3701028063,40
3701028072,40
3701028090,40
3701028107,40
3701028116,40
3701028134,40
3701028170,40
3701028198,40
3701028250,40
3701028287,40
3701028303,40
3701028312,40
3701028349,40
3701028367,40
3701028376,40
3701028385,40
3701028394,40
3701028401,40
3701028410,40
3701028429,40
3701028438,40
3701028447,40
3701028456,40
3701028465,40
3701028474,40
3701028509,40
3701028527,40
3701028563,40
3701028607,40
3701028616,45
3701028625,40
3701028634,40
3701028643,40
3701028652,40
3701028661,40
3701028670,40
3701028698,40
3701028705,40
3701028723,40
3701028750,40
3701028778,40
3701028796,40
3701028803,40
3701028812,40
3701028821,40
3701028830,40
3701028849,40
3701028858,40
3701028867,40
3701028876,40
3701028885,40
3701028901,40
3701028910,40
3701028938,40
3701028947,40
3701028956,40
3701028965,40
3701028983,40
3701029006,40
3701029015,40
3701029024,40
3701029033,40
3701029042,40
3701029051,40
3701029060,40
3701029079,40
3701029088,40
3701029104,40
3701029113,44
3701029122,40
3701029131,40
3701029140,40
3701029159,40
3701029168,40
3701029177,40
3701029186,40
3701029195,40
3701029202,40
3701029211,40
3701029220,40
3701029239,40
3701029248,40
3701029257,40
3701090014,40
3701090032,40
3701090041,40
3701090087,40
3701090130,40
3701090210,40
3701090265,40
3701090416,40
3701090452,40
3701090489,40
3701090505,40
3701090569,40
3701090578,40
3701090596,40
3701090612,40
3701090630,40
3701090676,40
3701090685,40
3701090701,40
3701090729,40
3701090774,40
3701090818,40
3701090836,40
3701090863,40
3701090890,40
3701090907,40
3701090916,40
3701090934,40
3701090970,40
3701090998,40
3701091048,40
3701091084,40
3701092107,40
3701092125,40
3701092170,40
3701092198,40
3701092214,40
3701092303,40
3701092312,40
3701092330,40
3701092349,40
3701092358,40
3701092376,40
3701092394,40
3701092410,40
3701092438,40
3701092465,40
3701092474,40
3701092483,40
3701092509,47
3701092536,40
3701092554,40
3701092563,40
3701092572,40
3701092607,40
3701092616,40
3701092625,40
3701100015,40
3701100024,40
3701100060,40
3701100088,40
3701100104,40
3701100122,40
3701100140,40
3701100211,40
3701100220,40
3701100293,40
3701100364,40
3701100408,40
3701100417,40
3701100426,40
3701100435,40
3701100499,40
3701100542,40
3701100739,40
3701100766,40
3701100784,40
3701100819,40
3701100926,40
3701100962,40
3701100980,40
3701101030,40
3701101156,40
3701101183,40
3701101254,40
3701101325,40
3701101343,40
3701101405,40
3701101423,40
3701101432,40
3701101450,40
3701101487,40
3701101861,40
3701101996,40
3701102091,40
3701102108,40
3701102582,40
3701102608,40
3701102626,40
3701102644,40
3701102699,40
3701102920,40
3701102957,40
3701102975,40
3701103052,40
3701103098,40
3701103169,40
3701103178,40
3701103187,40
3701103230,40
3701103294,40
3701103338,40
3701103347,40
3701103374,40
3701103383,40
3701103409,40
3701103445,40
3701103463,40
3701103472,40
3701103481,40
3701103516,40
3701103525,40
3701103552,40
3701103561,40
3701103598,40
3701103632,40
3701103650,40
3701103712,40
3701103721,40
3701103749,40
3701103758,40
3701103874,40
3701103883,40
3701103892,40
3701103909,40
3701103918,40
3701103927,40
3701103954,40
3701103981,40
3701104031,40
3701104040,40
3701104120,40
3701104157,40
3701104193,40
3701104899,40
3701104915,40
3701104924,40
3701104979,40
3701104988,40
3701105001,40
3701105038,40
3701105074,40
3701105127,40
3701105145,40
3701105163,40
3701105190,40
3701105216,40
3701105234,40
3701105243,40
3701105261,40
3701105270,40
3701105298,40
3701105314,40
3701105323,40
3701105350,40
3701105378,40
3701105396,40
3701105403,40
3701105430,40
3701105449,40
3701105476,40
3701105485,40
3701105494,40
3701105501,40
3701105529,40
3701105538,40
3701105556,40
3701105592,40
3701105618,40
3701105627,40
3701105636,40
3701105645,40
3701105654,40
3701105663,40
3701105672,40
3701105681,47
3701105690,40
3701105707,40
3701105716,40
3701105734,40
3701105743,40
3701105752,40
3701105789,40
3701105798,40
3701105805,45
3701105823,40
3701105832,40
3701105878,43
3701105887,45
3701105896,40
3701105903,40
3701105912,40
3701105921,40
3701105958,40
3701105967,40
3701105976,40
3701105985,40
3701105994,40
3701106008,40
3701106017,40
3701106026,40
3701106035,40
3701106044,40
3701106053,40
3701106062,40
3701106071,40
3701110020,40
3701110093,40
3701110137,40
3701110155,40
3701110164,40
3701110182,40
3701110191,40
3701110226,40
3701110253,40
3701110262,40
3701110280,40
3701110324,40
3701110333,40
3701110342,40
3701110397,40
3701110502,40
3701110511,40
3701110539,40
3701110548,40
3701110575,40
3701110600,40
3701110646,40
3701110664,40
3701110735,40
3701110753,40
3701110762,40
3701110771,40
3701110780,40
3701110833,40
3701110842,40
3701110851,40
3701110897,40
3701110913,40
3701110959,40
3701110968,40
3701110986,40
3701110995,40
3701111009,40
3701111027,40
3701111036,40
3701112104,40
3701112113,40
3701112122,40
3701112131,40
3701112177,40
3701112202,40
3701112211,40
3701112248,40
3701112266,40
3701112293,40
3701112300,40
3701112319,40
3701112337,40
3701112346,40
3701112373,40
3701112382,40
3701112391,40
3701112408,40
3701112417,40
3701112426,40
3701112444,40
3701112453,40
3701112471,40
3701112499,40
3701112579,40
3701112597,40
3701112622,40
3701112631,40
3701112640,40
3701112668,40
3701112686,40
3701112702,40
3701112711,40
3701112739,40
3701112748,40
3701112757,40
3701112766,40
3701112775,40
3701112793,40
3701112800,40
3701112819,40
3701112855,40
3701112864,40
3701112873,40
3701112908,40
3701112935,40
3701112944,40
3701112953,40
3701112971,40
3701112999,40
3701113012,40
3701113021,40
3701113030,40
3701113049,40
3701113067,40
3701113067,45
3701113067,47
3701113094,45
3701113094,47
3701113101,40
3701113110,40
3701113129,40
3701113138,40
3701113147,40
3701113156,40
3701113165,40
3701113183,40
3701113192,40
3701113218,40
3701113227,40
3701113236,40
3701113245,40
3701113254,40
3701113263,40
3701113281,40
3701113290,40
3701120017,40
3701120035,40
3701120044,40
3701120062,40
3701120106,40
3701120197,40
3701120222,40
3701120268,40
3701120302,40
3701120320,40
3701120339,40
3701120455,40
3701120482,40
3701121550,40
3701121569,40
3701121578,40
3701121587,40
3701121596,40
3701121630,40
3701121649,40
3701121676,40
3701121685,40
3701121694,40
3701121729,40
3701121836,40
3701121845,40
3701121863,40
3701121890,40
3701121907,40
3701121916,40
3701121925,40
3701121934,40
3701121943,40
3701121952,40
3701121989,46
3701121998,40
3701122002,40
3701150015,40
3701150024,40
3701150042,40
3701150097,40
3701150131,40
3701150140,40
3701150159,40
3701150168,40
3701150177,40
3701150195,40
3701150202,40
3701150239,40
3701150266,40
3701150284,40
3701150293,40
3701150328,40
3701150337,40
3701150346,40
3701150364,40
3701150373,40
3701150417,40
3701150426,40
3701150444,40
3701150515,40
3701150560,40
3701150579,40
3701150588,40
3701150604,40
3701150695,40
3701150711,40
3701150720,40
3701150748,40
3701150775,40
3701150784,40
3701150819,40
3701150908,40
3701150926,40
3701150935,40
3701150999,40
3701151183,40
3701151192,40
3701151209,40
3701151227,40
3701151352,40
3701151361,40
3701151423,40
3701151432,40
3701151450,40
3701151478,40
3701151496,40
3701151503,40
3701151512,40
3701151549,40
3701151610,40
3701151629,40
3701151638,40
3701151647,40
3701151683,40
3701151709,40
3701151718,40
3701151763,40
3701151772,40
3701156688,40
3701156713,40
3701156731,40
3701156740,40
3701156768,40
3701156777,40
3701156786,40
3701156875,40
3701156884,40
3701156919,40
3701156928,40
3701156937,40
3701156964,40
3701156973,40
3701157023,40
3701157103,40
3701157121,40
3701157130,40
3701157167,40
3701157176,40
3701157185,40
3701157201,40
3701157247,40
3701157274,40
3701157283,40
3701157309,40
3701157318,40
3701157336,40
3701157345,40
3701157372,40
3701157381,40
3701157390,40
3701157407,40
3701157407,50
3701157452,40
3701157470,40
3701157489,40
3701157505,40
3701157523,40
3701157541,45
3701157596,40
3701157603,40
3701157621,40
3701157649,40
3701157667,40
3701157676,40
3701157685,40
3701157694,40
3701157701,40
3701157710,40
3701157729,40
3701157765,45
3701157774,40
3701157792,40
3701157809,40
3701157818,40
3701157827,40
3701157836,40
3701157845,40
3701157863,40
3701157881,40
3701157890,40
3701157907,40
3701157916,40
3701157925,40
3701160020,40
3701160048,40
3701160066,40
3701160084,40
3701160128,40
3701160155,40
3701160164,40
3701160182,40
3701160217,40
3701160226,40
3701160262,40
3701160271,40
3701160315,40
3701160351,40
3701160404,40
3701160459,40
3701160495,40
3701160539,40
3701160593,40
3701160637,40
3701160646,40
3701160664,40
3701160682,40
3701160735,40
3701160753,40
3701160780,40
3701160806,40
3701160842,40
3701160879,40
3701160913,40
3701161018,40
3701161027,40
3701161045,40
3701161054,40
3701162051,40
3701162079,40
3701162097,40
3701162122,40
3701162186,40
3701162195,40
3701162202,40
3701162211,40
3701162220,40
3701162248,40
3701162257,40
3701162275,40
3701162293,40
3701162319,40
3701162328,40
3701162337,40
3701162346,40
3701162355,40
3701162364,40
3701162373,40
3701162382,40
3701162408,40
3701162426,40
3701162471,40
3701162480,40
3701162524,40
3701162542,40
3701162551,40
3701162560,40
3701162588,40
3701162597,40
3701162604,40
3701162613,40
3701162622,40
3701162631,40
3701162659,40
3701162668,40
3701162677,40
3701162686,40
3701162695,40
3701170053,40
3701170099,40
3701170106,40
3701170133,40
3701170160,40
3701170197,40
3701170222,40
3701170231,40
3701170295,40
3701170302,40
3701170311,40
3701170339,40
3701170348,40
3701170400,40
3701170419,40
3701170428,40
3701170508,50
3701170544,40
3701170571,40
3701170580,40
3701170633,40
3701170642,40
3701170660,40
3701170740,40
3701170759,40
3701170795,40
3701170839,40
3701170893,40
3701170900,40
3701170937,40
3701170964,40
3701170973,40
3701171096,40
3701171103,40
3701171130,40
3701171167,40
3701171194,40
3701171201,40
3701171210,40
3701171256,40
3701171265,40
3701171274,40
3701171309,40
3701171336,40
3701171603,40
3701171658,40
3701171667,40
3701171710,40
3701171792,40
3701171818,40
3701171854,40
3701172879,40
3701172913,40
3701172931,40
3701172977,40
3701172986,40
3701173018,40
3701173036,40
3701173090,40
3701173107,40
3701173116,40
3701173143,40
3701173189,40
3701173278,40
3701173312,40
3701173349,40
3701173367,40
3701173394,40
3701173401,40
3701173429,40
3701173438,40
3701173492,40
3701173509,40
3701173545,40
3701173554,40
3701173590,40
3701173616,40
3701173625,40
3701173670,40
3701173689,40
3701173705,40
3701173723,40
3701173732,40
3701173741,40
3701173750,40
3701173769,40
3701173778,40
3701173787,40
3701173796,40
3701173803,40
3701173812,40
3701173821,40
3701173849,40
3701173858,40
3701173867,40
3701173876,40
3701173901,40
3701173910,40
3701173938,40
3701173947,40
3701173965,40
3701173983,40
3701173992,40
3701174006,40
3701174015,40
3701174024,40
3701174033,40
3701174042,40
3701174051,40
3701174079,40
3701180031,40
3701180111,40
3701180120,40
3701180157,40
3701180166,40
3701180200,40
3701180237,40
3701180255,40
3701180264,40
3701180282,40
3701180317,40
3701180344,40
3701180362,40
3701180442,40
3701180460,40
3701180497,40
3701180586,40
3701180595,40
3701180611,40
3701180657,40
3701180693,40
3701180773,40
3701180880,40
3701180915,40
3701181010,40
3701181065,40
3701181083,40
3701181154,40
3701181163,40
3701181172,40
3701181190,40
3701181261,40
3701181270,40
3701181305,40
3701181341,40
3701181449,40
3701181458,40
3701181467,40
3701181476,40
3701181485,40
3701181583,40
3701181636,40
3701181681,40
3701181725,40
3701181743,40
3701181761,40
3701182848,40
3701182982,40
3701183005,40
3701183032,40
3701183050,40
3701183069,40
3701183167,40
3701183176,40
3701183201,40
3701183229,40
3701183238,40
3701183274,40
3701183292,40
3701183363,40
3701183390,40
3701183407,40
3701183425,40
3701183443,40
3701183443,47
3701183452,40
3701183461,40
3701183470,40
3701183489,40
3701183505,40
3701183514,40
3701183532,40
3701183541,40
3701183569,40
3701183578,40
3701183596,40
3701183621,45
3701183630,40
3701183649,40
3701183658,40
3701183667,40
3701183676,40
3701183685,40
3701183701,40
3701183738,40
3701183747,40
3701183756,40
3701183783,40
3701183792,40
3701183809,40
3701183818,40
3701183827,40
3701183836,40
3701183863,40
3701183916,40
3701183925,40
3701183934,40
3701183952,40
3701183961,40
3701183970,40
3701183998,40
3701184002,40
3701184020,40
3701184039,40
3701184048,40
3701184057,40
3701184066,44
3701184075,40
3701184084,40
3701184093,40
3701190028,40
3701190117,40
3701190135,40
3701190153,40
3701190251,40
3701190260,40
3701190279,40
3701190359,40
3701190377,40
3701190386,40
3701190395,40
3701190402,40
3701190411,40
3701190466,40
3701190475,40
3701190484,40
3701190528,40
3701190537,40
3701190555,40
3701190564,40
3701190591,40
3701190680,40
3701190715,40
3701190724,40
3701190742,40
3701190760,40
3701190779,40
3701190840,40
3701190868,40
3701192059,40
3701192068,40
3701192077,40
3701192086,40
3701192102,40
3701192193,40
3701192291,40
3701192308,40
3701192326,40
3701192344,40
3701192362,40
3701192371,40
3701192380,40
3701192399,40
3701192415,40
3701192424,40
3701192424,47
3701192451,40
3701192460,40
3701192479,40
3701192488,40
3701192497,40
3701192504,40
3701192531,40
3701192540,40
3701192559,40
3701192568,40
3701192586,40
3701192595,40
3701192602,40
3701192611,40
3701200010,40
3701200092,40
3701200109,40
3701200154,40
3701200172,40
3701200207,40
3701200225,40
3701200314,40
3701200378,40
3701200387,40
3701200449,40
3701200539,40
3701200547,40
3701200574,40
3701200609,40
3701200636,40
3701200645,40
3701200716,40
3701200734,40
3701200770,40
3701200789,40
3701200814,40
3701200878,40
3701200887,40
3701200896,40
3701200903,40
3701200912,40
3701200921,40
3701200949,40
3701200958,40
3701200976,40
3701200985,40
3701201008,40
3701201026,40
3701201062,40
3701201080,40
3701201099,40
3701201115,40
3701201124,40
3701202130,40
3701202149,40
3701202176,40
3701202201,40
3701202238,40
3701202238,46
3701202238,47
3701202238,50
3701202265,40
3701202274,40
3701202309,40
3701202345,40
3701202354,40
3701202363,40
3701202381,40
3701202407,40
3701202425,40
3701202489,40
3701202498,40
3701202505,40
3701202514,40
3701202523,40
3701202532,40
3701202541,40
3701202550,40
3701202578,40
3701202587,40
3701202596,40
3701202603,40
3701202658,45
3701202667,40
3701202676,40
3701202685,40
3701202694,40
3701202701,40
3701202710,40
3701202747,40
3701202756,40
3701202765,40
3701202774,40
3701202783,40
3702010056,40
3702010065,40
3702010118,40
3702010136,40
3702010190,40
3702010216,40
3702011231,40
3702011240,40
3702020025,40
3702020043,40
3702020052,40
3702020070,40
3702020098,40
3702020105,40
3702020123,40
3702020196,40
3702020203,40
3702020221,40
3702020249,40
3702020258,40
3702020276,40
3702020285,40
3702020294,40
3702020301,40
3702021362,40
3702021399,40
3702021406,40
3702021415,40
3702021424,40
3702021433,40
3702021451,40
3702021460,40
3702021488,40
3702021497,40
3702021531,40
3702021559,40
3702021568,40
3702021611,40
3702021620,40
3702030058,40
3702030067,40
3702030076,40
3702030085,40
3702030129,40
3702030147,40
3702030156,40
3702030183,40
3702030192,40
3702030209,40
3702030218,40
3702030227,40
3702030254,40
3702030263,40
3702030281,40
3702030316,40
3702030325,40
3702030343,40
3702030370,40
3702031386,40
3702031402,40
3702031439,40
3702031448,40
3702031457,40
3702031484,40
3702031493,40
3702031537,40
3702031555,40
3702031573,40
3702031626,40
3702031644,40
3702031653,40
3702031662,40
3702031699,40
3702031706,40
3702031724,40
3702031733,40
3702031742,40
3702031751,40
3702031779,40
3702031797,40
3702031804,40
3702031813,40
3702031822,40
3702031859,40
3702031868,40
3702031897,40
3702031902,40
3702031911,40
3702031920,40
3702031957,40
3702031966,40
3702040027,40
3702040036,40
3702040054,40
3702040072,40
3702040081,40
3702040090,40
3702040107,40
3702040116,40
3702040125,40
3702040134,40
3702040152,40
3702040161,40
3702040170,40
3702040189,40
3702040287,40
3702040321,40
3702040367,40
3702040394,40
3702040410,40
3702040429,40
3702041471,40
3702041499,40
3702041524,40
3702041533,40
3702041560,40
3702041748,40
3702041757,40
3702041784,40
3702050023,40
3702050032,40
3702050041,40
3702050069,40
3702050078,40
3702050149,40
3702050158,40
3702050167,40
3702050185,40
3702050194,40
3702050201,40
3702050210,40
3702050256,40
3702050265,40
3702050283,40
3702050292,40
3702050309,40
3702050318,40
3702050336,40
3702050354,40
3702050363,40
3702050372,40
3702050390,40
3702050443,40
3702050461,40
3702050489,40
3702050532,40
3702050541,40
3702050596,40
3702050621,40
3702050658,40
3702050676,40
3702050685,40
3702050729,40
3702050747,40
3702050774,40
3702050818,40
3702050836,40
3702050854,40
3702050943,40
3702051020,40
3702051039,40
3702051048,40
3702051066,40
3702051119,40
3702051137,40
3702051146,40
3702051155,40
3702051217,40
3702051244,40
3702051253,40
3702051280,40
3702051299,40
3702051306,40
3702051315,40
3702051324,40
3702051333,40
3702051360,40
3702051379,40
3702051388,40
3702051413,40
3702051459,40
3702051468,40
